"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"651",3e+05,0.3,0.001,0,0.687216878916483,-0.00103240965882011,-0.0199733017178683,-0.803606944910344,0.0207833030533864,6.47276745562988e-05,0.00104071595237408,0.0198175690911981,"EB"
"701",30000,0.8,0.001,0,0.685096113803144,-0.0106525510711722,-0.0648159512581631,-0.81063971923928,0.019573666648665,0.000808469161357184,0.00414086186762335,0.020766428160677,"EB"
"751",3e+05,0.8,0.001,0,0.572194330172294,-0.000765955134997784,-0.0156620228160549,-0.73421348199699,0.019448045595845,6.18235652447895e-05,0.00107421366639222,0.0250484773580097,"EB"
"801",30000,0.3,0.01,1,0.996359731392581,-0.0234809504297604,-0.140379879050338,-0.992201631154612,0.00244813780735539,0.00135566884702037,0.00464387720137995,0.00251985147007372,"EB"
"851",3e+05,0.3,0.01,1,0.699526722804572,-0.000744363261311964,-0.0156639791136833,-0.745808098552958,0.0134859082741156,5.45961352246314e-05,0.000794381361904633,0.0136371772592577,"EB"
"901",30000,0.8,0.01,1,0.708551760274771,-0.00803980972530647,-0.0526039451816288,-0.761960611497963,0.0127531151918276,0.000619319508066811,0.00276817385115269,0.0134270564535282,"EB"
"951",3e+05,0.8,0.01,1,0.536886755344477,-0.000150906323461526,-0.00459889942505034,-0.431062071527798,0.0128500537834127,1.2205175206847e-05,0.00031448116240558,0.0188288708105817,"EB"
"1001",30000,0.3,0.001,1,0.913343622111553,-0.0199438032165047,-0.111274585176005,-0.944886798684641,0.00975421458769999,0.00119084229544384,0.00483974416946409,0.00968249094862523,"EB"
"1051",3e+05,0.3,0.001,1,0.696266757352622,-0.00110711281469952,-0.0218791890531417,-0.842650138883704,0.0170668990271082,7.91317810883216e-05,0.00115960613514058,0.0152732494558969,"EB"
"1101",30000,0.8,0.001,1,0.701359269596859,-0.0114526926124276,-0.0709741749730512,-0.84841090039767,0.0179569410328911,0.000770992881723757,0.00347690813179239,0.0135220652973535,"EB"
"1151",3e+05,0.8,0.001,1,0.57477987306308,-0.00080528311106637,-0.0167229895425468,-0.764981204662878,0.018560508587588,5.41765020779636e-05,0.000878442148247627,0.0178202663516674,"EB"
